id,utc-date,utc-time,parameter,location,value,unit,city,averagingperiod,apunit,latitude,longitude 1,country,mobile
1,20061113,064200,pm25,JTA - Jamestown,115.56,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
2,20061113,064200,pm10,JTA - Jamestown,161.09,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
3,20061113,071300,pm25,JTC - Jamestown,104.8,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
4,20061113,071300,pm10,JTC - Jamestown,187.21,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
5,20061113,073100,pm25,JTT - Jamestown,86.29,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
6,20061113,073100,pm10,JTT - Jamestown,163.5,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
7,20061113,063000,pm25,NMT - Nima,101.28,µg/m³,Accra,35.0,hours,5.58165,-0.19898,GH,false
8,20061113,071400,pm10,NMA - Nima,156.78,µg/m³,Accra,46.0,hours,5.58389,-0.19968,GH,false
9,20061113,071400,pm25,NMA - Nima,102.81,µg/m³,Accra,41.0,hours,5.58389,-0.19968,GH,false
10,20061115,061600,pm25,NMT - Nima,106.71,µg/m³,Accra,39.0,hours,5.58165,-0.19898,GH,false
11,20061115,061600,pm10,NMT - Nima,172.79,µg/m³,Accra,39.0,hours,5.58165,-0.19898,GH,false
12,20061115,062500,pm25,JTA - Jamestown,104.08,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
13,20061115,062500,pm10,JTA - Jamestown,165.57,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
14,20061115,065500,pm25,JTC - Jamestown,103.44,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
15,20061115,065500,pm10,JTC - Jamestown,184.85,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
16,20061115,071200,pm25,NMA - Nima,95.13,µg/m³,Accra,38.0,hours,5.58389,-0.19968,GH,false
17,20061115,071200,pm10,NMA - Nima,77.64,µg/m³,Accra,38.0,hours,5.58389,-0.19968,GH,false
18,20061115,071500,pm25,JTT - Jamestown,102.93,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
19,20061115,071500,pm10,JTT - Jamestown,170.67,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
20,20061117,062100,pm25,JTA - Jamestown,96.57,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
21,20061117,062100,pm10,JTA - Jamestown,172.8,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
22,20061117,080700,pm25,NMT - Nima,101.37,µg/m³,Accra,50.0,hours,5.58165,-0.19898,GH,false
23,20061117,080700,pm10,NMT - Nima,169.89,µg/m³,Accra,50.0,hours,5.58165,-0.19898,GH,false
24,20061117,070000,pm25,JTC - Jamestown,105.53,µg/m³,Accra,44.0,hours,5.5349193,-0.2124056,GH,false
25,20061117,070000,pm10,JTC - Jamestown,180.69,µg/m³,Accra,44.0,hours,5.5349193,-0.2124056,GH,false
26,20061117,090000,pm25,NMA - Nima,90.67,µg/m³,Accra,50.0,hours,5.58389,-0.19968,GH,false
27,20061117,090000,pm10,NMA - Nima,154.69,µg/m³,Accra,50.0,hours,5.58389,-0.19968,GH,false
28,20061117,071500,pm25,JTT - Jamestown,112.76,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
29,20061117,071500,pm10,JTT - Jamestown,189.28,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
30,20061119,081000,pm25,JTA - Jamestown,149.54,µg/m³,Accra,50.0,hours,5.540114,-0.2103972,GH,false
31,20061119,081000,pm10,JTA - Jamestown,169.38,µg/m³,Accra,50.0,hours,5.540114,-0.2103972,GH,false
32,20061119,075500,pm25,JTC - Jamestown,162.36,µg/m³,Accra,49.0,hours,5.5349193,-0.2124056,GH,false
33,20061119,075500,pm10,JTC - Jamestown,218.14,µg/m³,Accra,49.0,hours,5.5349193,-0.2124056,GH,false
34,20061119,072300,pm25,JTT - Jamestown,101.06,µg/m³,Accra,26.0,hours,5.5334554,-0.2129917,GH,false
35,20061119,072300,pm10,JTT - Jamestown,247.07,µg/m³,Accra,26.0,hours,5.5334554,-0.2129917,GH,false
36,20061119,060400,pm25,NMT - Nima,95.94,µg/m³,Accra,46.0,hours,5.58165,-0.19898,GH,false
37,20061119,060400,pm10,NMT - Nima,162.72,µg/m³,Accra,46.0,hours,5.58165,-0.19898,GH,false
38,20061119,064500,pm25,NMA - Nima,83.3,µg/m³,Accra,46.0,hours,5.58389,-0.19968,GH,false
39,20061119,064500,pm10,NMA - Nima,139.62,µg/m³,Accra,46.0,hours,5.58389,-0.19968,GH,false
40,20061121,064500,pm25,NMT - Nima,106.72,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
41,20061121,064500,pm10,NMT - Nima,191.82,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
42,20061121,073300,pm25,NMA - Nima,115.18,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
43,20061121,073300,pm10,NMA - Nima,180.88,µg/m³,Accra,49.0,hours,5.58389,-0.19968,GH,false
44,20061121,073600,pm25,JTT - Jamestown,127.21,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
45,20061121,073600,pm10,JTT - Jamestown,208.53,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
46,20061121,071400,pm25,JTC - Jamestown,99.5,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
47,20061121,071400,pm10,JTC - Jamestown,225.58,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
48,20061121,063600,pm25,JTA - Jamestown,131.92,µg/m³,Accra,47.0,hours,5.540114,-0.2103972,GH,false
49,20061121,063600,pm10,JTA - Jamestown,186.08,µg/m³,Accra,47.0,hours,5.540114,-0.2103972,GH,false
50,20061123,062000,pm25,JTA - Jamestown,105.4,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
51,20061123,062000,pm10,JTA - Jamestown,138.38,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
52,20061123,061800,pm25,NMT - Nima,92.94,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
53,20061123,061800,pm10,NMT - Nima,163.26,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
54,20061123,063700,pm25,JTC - Jamestown,106.13,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
55,20061123,063700,pm10,JTC - Jamestown,163.88,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
56,20061123,064900,pm25,JTT - Jamestown,109.63,µg/m³,Accra,47.0,hours,5.5334554,-0.2129917,GH,false
57,20061123,064900,pm10,JTT - Jamestown,157.63,µg/m³,Accra,47.0,hours,5.5334554,-0.2129917,GH,false
58,20061123,065900,pm25,NMA - Nima,85.95,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
59,20061123,065900,pm10,NMA - Nima,130.82,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
60,20061125,062800,pm25,JTA - Jamestown,102.71,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
61,20061125,062800,pm10,JTA - Jamestown,140.55,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
62,20061125,062400,pm25,NMT - Nima,99.54,µg/m³,Accra,38.0,hours,5.58165,-0.19898,GH,false
63,20061125,062400,pm10,NMT - Nima,153.24,µg/m³,Accra,38.0,hours,5.58165,-0.19898,GH,false
64,20061125,065200,pm25,JTC - Jamestown,88.53,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
65,20061125,065200,pm10,JTC - Jamestown,175.66,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
66,20061125,070400,pm25,JTT - Jamestown,85.99,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
67,20061125,070400,pm10,JTT - Jamestown,158.48,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
68,20061125,070800,pm25,NMA - Nima,86.46,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
69,20061125,070800,pm10,NMA - Nima,133.73,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
70,20061127,063200,pm25,JTA - Jamestown,80.9,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
71,20061127,063200,pm10,JTA - Jamestown,103.82,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
72,20061127,062200,pm25,NMT - Nima,66.35,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
73,20061127,062200,pm10,NMT - Nima,109.54,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
74,20061127,070200,pm25,JTC - Jamestown,78.1,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
75,20061127,070200,pm10,JTC - Jamestown,127.9,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
76,20061127,071600,pm25,JTT - Jamestown,77.69,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
77,20061127,071600,pm10,JTT - Jamestown,118.36,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
78,20061127,064700,pm25,NMA - Nima,59.23,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
79,20061127,064700,pm10,NMA - Nima,92.37,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
80,20061129,062500,pm25,NMT - Nima,66.22,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
81,20061129,062500,pm10,NMT - Nima,113.05,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
82,20061129,063600,pm25,JTA - Jamestown,75.59,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
83,20061129,063600,pm10,JTA - Jamestown,106.71,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
84,20061129,070700,pm25,NMA - Nima,48.86,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
85,20061129,070700,pm10,NMA - Nima,95.91,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
86,20061129,070800,pm25,JTC - Jamestown,78.82,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
87,20061129,070800,pm10,JTC - Jamestown,125.12,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
88,20061129,072000,pm25,JTT - Jamestown,61.69,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
89,20061129,072000,pm10,JTT - Jamestown,98.35,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
90,20061201,062800,pm25,NMT - Nima,61.67,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
91,20061201,062800,pm10,NMT - Nima,108.31,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
92,20061201,062500,pm25,JTA - Jamestown,84.34,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
93,20061201,062500,pm10,JTA - Jamestown,103.51,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
94,20061201,064000,pm25,JTC - Jamestown,80.0,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
95,20061201,064000,pm10,JTC - Jamestown,125.46,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
96,20061201,070200,pm25,NMA - Nima,51.83,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
97,20061201,070200,pm10,NMA - Nima,86.64,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
98,20061201,065100,pm25,JTT - Jamestown,59.25,µg/m³,Accra,47.0,hours,5.5334554,-0.2129917,GH,false
99,20061201,065100,pm10,JTT - Jamestown,91.45,µg/m³,Accra,47.0,hours,5.5334554,-0.2129917,GH,false
100,20061203,063600,pm25,JTA - Jamestown,67.85,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
101,20061203,063600,pm10,JTA - Jamestown,98.99,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
102,20061203,064300,pm25,NMT - Nima,44.26,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
103,20061203,064300,pm10,NMT - Nima,101.78,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
104,20061203,085000,pm25,JTC - Jamestown,69.53,µg/m³,Accra,39.0,hours,5.5349193,-0.2124056,GH,false
105,20061203,085000,pm10,JTC - Jamestown,119.26,µg/m³,Accra,39.0,hours,5.5349193,-0.2124056,GH,false
106,20061203,080900,pm25,JTT - Jamestown,68.44,µg/m³,Accra,49.0,hours,5.5334554,-0.2129917,GH,false
107,20061203,080900,pm10,JTT - Jamestown,121.32,µg/m³,Accra,49.0,hours,5.5334554,-0.2129917,GH,false
108,20061203,111400,pm25,NMA - Nima,42.01,µg/m³,Accra,52.0,hours,5.58389,-0.19968,GH,false
109,20061203,111400,pm10,NMA - Nima,80.43,µg/m³,Accra,52.0,hours,5.58389,-0.19968,GH,false
110,20061205,065500,pm25,JTA - Jamestown,97.28,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
111,20061205,065500,pm10,JTA - Jamestown,131.62,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
112,20061205,065500,pm25,NMT - Nima,74.79,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
113,20061205,065500,pm10,NMT - Nima,136.06,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
114,20061205,082400,pm25,JTT - Jamestown,84.84,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
115,20061205,082400,pm10,JTT - Jamestown,159.22,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
116,20061205,080900,pm25,JTC - Jamestown,93.55,µg/m³,Accra,34.0,hours,5.5349193,-0.2124056,GH,false
117,20061205,080900,pm10,JTC - Jamestown,154.73,µg/m³,Accra,34.0,hours,5.5349193,-0.2124056,GH,false
118,20061205,072500,pm25,NMA - Nima,74.41,µg/m³,Accra,44.0,hours,5.58389,-0.19968,GH,false
119,20061205,072500,pm10,NMA - Nima,122.71,µg/m³,Accra,44.0,hours,5.58389,-0.19968,GH,false
120,20061207,064200,pm25,JTA - Jamestown,155.32,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
121,20061207,064200,pm10,JTA - Jamestown,216.68,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
122,20061207,064200,pm25,NMT - Nima,128.03,µg/m³,Accra,33.0,hours,5.58165,-0.19898,GH,false
123,20061207,064200,pm10,NMT - Nima,211.17,µg/m³,Accra,33.0,hours,5.58165,-0.19898,GH,false
124,20061207,073000,pm25,NMA - Nima,138.97,µg/m³,Accra,33.0,hours,5.58389,-0.19968,GH,false
125,20061207,073000,pm10,NMA - Nima,213.44,µg/m³,Accra,33.0,hours,5.58389,-0.19968,GH,false
126,20061207,070100,pm25,JTC - Jamestown,118.34,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
127,20061207,070100,pm10,JTC - Jamestown,261.06,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
128,20061207,071600,pm25,JTT - Jamestown,128.58,µg/m³,Accra,33.0,hours,5.5334554,-0.2129917,GH,false
129,20061207,071600,pm10,JTT - Jamestown,256.11,µg/m³,Accra,33.0,hours,5.5334554,-0.2129917,GH,false
130,20061209,063000,pm25,JTA - Jamestown,128.78,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
131,20061209,063000,pm10,JTA - Jamestown,176.44,µg/m³,Accra,48.0,hours,5.540114,-0.2103972,GH,false
132,20061209,062900,pm25,NMT - Nima,105.52,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
133,20061209,062900,pm10,NMT - Nima,173.15,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
134,20061209,064700,pm25,JTC - Jamestown,128.01,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
135,20061209,064700,pm10,JTC - Jamestown,203.68,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
136,20061209,070000,pm25,JTT - Jamestown,113.48,µg/m³,Accra,35.0,hours,5.5334554,-0.2129917,GH,false
137,20061209,070000,pm10,JTT - Jamestown,175.41,µg/m³,Accra,35.0,hours,5.5334554,-0.2129917,GH,false
138,20061209,071400,pm25,NMA - Nima,101.32,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
139,20061209,071400,pm10,NMA - Nima,150.3,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
140,20061211,062800,pm25,JTA - Jamestown,122.86,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
141,20061211,062800,pm10,JTA - Jamestown,162.5,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
142,20061211,064900,pm25,NMT - Nima,103.96,µg/m³,Accra,25.0,hours,5.58165,-0.19898,GH,false
143,20061211,064900,pm10,NMT - Nima,161.71,µg/m³,Accra,25.0,hours,5.58165,-0.19898,GH,false
144,20061211,065100,pm25,JTC - Jamestown,123.99,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
145,20061211,065100,pm10,JTC - Jamestown,213.06,µg/m³,Accra,47.0,hours,5.5349193,-0.2124056,GH,false
146,20061211,070400,pm25,JTT - Jamestown,107.16,µg/m³,Accra,45.0,hours,5.5334554,-0.2129917,GH,false
147,20061211,070400,pm10,JTT - Jamestown,185.04,µg/m³,Accra,45.0,hours,5.5334554,-0.2129917,GH,false
148,20061211,071200,pm25,NMA - Nima,55.75,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
149,20061211,071200,pm10,NMA - Nima,155.71,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
150,20061213,063000,pm25,JTA - Jamestown,116.29,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
151,20061213,063000,pm10,JTA - Jamestown,145.97,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
152,20061213,064800,pm25,JTC - Jamestown,93.09,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
153,20061213,064800,pm10,JTC - Jamestown,158.31,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
154,20061213,064300,pm25,NMT - Nima,89.05,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
155,20061213,064300,pm10,NMT - Nima,147.19,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
156,20061213,070400,pm25,JTT - Jamestown,97.56,µg/m³,Accra,40.0,hours,5.5334554,-0.2129917,GH,false
157,20061213,070400,pm10,JTT - Jamestown,135.31,µg/m³,Accra,40.0,hours,5.5334554,-0.2129917,GH,false
158,20061213,071800,pm25,NMA - Nima,90.97,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
159,20061213,071800,pm10,NMA - Nima,132.5,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
160,20061215,063400,pm25,JTA - Jamestown,103.17,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
161,20061215,063400,pm10,JTA - Jamestown,136.87,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
162,20061215,065400,pm25,JTC - Jamestown,100.63,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
163,20061215,065400,pm10,JTC - Jamestown,169.3,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
164,20061215,064200,pm25,NMT - Nima,85.82,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
165,20061215,064200,pm10,NMT - Nima,144.9,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
166,20061215,070600,pm25,JTT - Jamestown,81.59,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
167,20061215,070600,pm10,JTT - Jamestown,137.93,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
168,20061215,071000,pm25,NMA - Nima,77.05,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
169,20061215,071000,pm10,NMA - Nima,119.02,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
170,20061217,062700,pm25,JTA - Jamestown,97.34,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
171,20061217,062700,pm10,JTA - Jamestown,129.75,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
172,20061217,062200,pm25,NMT - Nima,72.1,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
173,20061217,062200,pm10,NMT - Nima,129.12,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
174,20061217,065900,pm25,JTC - Jamestown,105.22,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
175,20061217,065900,pm10,JTC - Jamestown,170.44,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
176,20061217,071300,pm25,JTT - Jamestown,77.49,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
177,20061217,071300,pm10,JTT - Jamestown,137.65,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
178,20061217,065500,pm25,NMA - Nima,69.27,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
179,20061217,065500,pm10,NMA - Nima,110.98,µg/m³,Accra,47.0,hours,5.58389,-0.19968,GH,false
180,20061219,064200,pm25,NMT - Nima,76.4,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
181,20061219,064200,pm10,NMT - Nima,131.85,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
182,20061219,063600,pm25,JTA - Jamestown,92.6,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
183,20061219,063600,pm10,JTA - Jamestown,122.99,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
184,20061219,072100,pm25,NMA - Nima,68.83,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
185,20061219,072100,pm10,NMA - Nima,110.48,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
186,20061219,070500,pm25,JTC - Jamestown,95.76,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
187,20061219,070500,pm10,JTC - Jamestown,141.73,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
188,20061219,071800,pm25,JTT - Jamestown,104.42,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
189,20061219,071800,pm10,JTT - Jamestown,131.33,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
190,20061221,062800,pm25,JTA - Jamestown,107.99,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
191,20061221,062800,pm10,JTA - Jamestown,133.65,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
192,20061221,065700,pm25,NMT - Nima,69.56,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
193,20061221,065700,pm10,NMT - Nima,136.29,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
194,20061221,065500,pm25,JTC - Jamestown,96.22,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
195,20061221,065500,pm10,JTC - Jamestown,147.04,µg/m³,Accra,48.0,hours,5.5349193,-0.2124056,GH,false
196,20061221,071000,pm25,JTT - Jamestown,85.71,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
197,20061221,072700,pm25,NMA - Nima,74.46,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
198,20061221,071000,pm10,JTT - Jamestown,124.91,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
199,20061221,072700,pm10,NMA - Nima,115.03,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
200,20061223,064000,pm25,JTA - Jamestown,87.9,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
201,20061223,064000,pm10,JTA - Jamestown,120.01,µg/m³,Accra,49.0,hours,5.540114,-0.2103972,GH,false
202,20061223,070800,pm25,JTC - Jamestown,94.27,µg/m³,Accra,37.0,hours,5.5349193,-0.2124056,GH,false
203,20061223,070800,pm10,JTC - Jamestown,147.45,µg/m³,Accra,37.0,hours,5.5349193,-0.2124056,GH,false
204,20061223,064900,pm25,NMT - Nima,66.0,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
205,20061223,064900,pm10,NMT - Nima,117.11,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
206,20061223,073000,pm25,JTT - Jamestown,79.3,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
207,20061223,073000,pm10,JTT - Jamestown,120.81,µg/m³,Accra,48.0,hours,5.5334554,-0.2129917,GH,false
208,20061223,072200,pm25,NMA - Nima,61.31,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
209,20061223,072200,pm10,NMA - Nima,99.33,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
210,20061225,070000,pm25,NMT - Nima,61.34,µg/m³,Accra,46.0,hours,5.58165,-0.19898,GH,false
211,20061225,070000,pm10,NMT - Nima,110.21,µg/m³,Accra,46.0,hours,5.58165,-0.19898,GH,false
212,20061225,072500,pm25,NMA - Nima,43.89,µg/m³,Accra,9.0,hours,5.58389,-0.19968,GH,false
213,20061225,072500,pm10,NMA - Nima,74.98,µg/m³,Accra,9.0,hours,5.58389,-0.19968,GH,false
214,20061227,064000,pm25,NMT - Nima,65.95,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
215,20061227,064000,pm10,NMT - Nima,108.3,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
216,20061227,071000,pm25,NMA - Nima,60.52,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
217,20061227,071000,pm10,NMA - Nima,84.07,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
218,20061229,065700,pm25,NMT - Nima,61.79,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
219,20061229,065700,pm10,NMT - Nima,104.67,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
220,20061229,072400,pm25,NMA - Nima,54.88,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
221,20061229,072400,pm10,NMA - Nima,84.3,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
222,20061231,070500,pm25,NMT - Nima,106.39,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
223,20061231,070500,pm10,NMT - Nima,159.7,µg/m³,Accra,48.0,hours,5.58165,-0.19898,GH,false
224,20061231,072000,pm25,NMA - Nima,84.09,µg/m³,Accra,46.0,hours,5.58389,-0.19968,GH,false
225,20061231,072000,pm10,NMA - Nima,134.67,µg/m³,Accra,46.0,hours,5.58389,-0.19968,GH,false
226,20070102,074500,pm25,NMT - Nima,262.18,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
227,20070102,074500,pm10,NMT - Nima,402.63,µg/m³,Accra,49.0,hours,5.58165,-0.19898,GH,false
228,20070102,071700,pm25,NMA - Nima,229.78,µg/m³,Accra,36.0,hours,5.58389,-0.19968,GH,false
229,20070102,071700,pm10,NMA - Nima,361.13,µg/m³,Accra,36.0,hours,5.58389,-0.19968,GH,false
230,20070104,065100,pm25,NMA - Nima,598.05,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
231,20070104,065100,pm10,NMA - Nima,1035.93,µg/m³,Accra,48.0,hours,5.58389,-0.19968,GH,false
232,20070104,070000,pm25,NMT - Nima,670.95,µg/m³,Accra,47.0,hours,5.58165,-0.19898,GH,false
